Tarih,AKBNK,ALBRK,GARAN,HALKB,ISCTR,QNBTR,SKBNK,TSKB,VAKBN,YKBNK,AGHOL,ALARK,BRYAT,DOHOL,ECZYT,IEYHO,KCHOL,KLRHO,SAHOL,TAVHL,ARDYZ,ASELS,EDATA,HTTBT,INDES,KAREL,LOGO,MANAS,MIATK,PAPIL,BEYAZ,CLEBI,GRSEL,GSDDE,DOAS,PGSUS,RYSAS,THYAO,TLMAN,TUREX,AEFES,BANVT,CCOLA,KENT,KNFRT,PNSUT,TATGD,TBORG,TUKAS,ULKER,BIGTK,BIMAS,MAALT,MAVI,MGROS,MPARK,PENTA,TCELL,TTKOM,YATAS,ARCLK,EREGL,FROTO,TRALT,KRDMD,OTKAR,SISE,TOASO,TUPRS,AKSA,AYGAZ,BRSAN,EUREN,GUBRF,HEKTS,ISKPL,IZFAS,PETKM,SASA,ALGYO,EKGYO,ENKAI,ISGYO,KUYAS,ORGE,PEKGY,TRGYO,TURGG,ZRGYO,AKENR,AKSEN,AYDEM,BIOEN,ENJSA,GESAN,GWIND,KONTR,ODAS,ZOREN,XU100,XU030,ALTIN,USDTRY
2025-08-18,64.4348373413086,8.021315574645996,135.5233612060547,27.05999946594238,13.82927131652832,435.1954650878906,6.349999904632568,13.0513858795166,27.1200008392334,32.36000061035156,28.92000007629395,90.5,2128.54541015625,18.94414710998535,238.7061309814453,15.10000038146973,173.0304260253906,64.6500015258789,92.46449279785156,252.0,29.32413101196289,171.4815063476562,5.710000038146973,48.93999862670898,8.199999809265137,9.550000190734863,171.3000030517578,9.390000343322754,38.36000061035156,18.63999938964844,26.94000053405762,1701,303.0,9.899999618530273,184.8380737304688,256.5,20.18000030517578,330.5936584472656,103.8000030517578,10.77999973297119,17.10000038146973,208.0,49.93999862670898,935.0,17.48999977111816,12.07999992370605,15.05000019073486,162.1999969482422,3.079999923706055,116.4000015258789,480.0,515.41796875,1169.0,38.86117553710938,490.9135437011719,375.0,17.82999992370605,92.36567687988281,55.29999923706055,32.29999923706055,145.3000030517578,28.78000068664551,97.07616424560547,23.72,28.39999961853027,563.0,42.5,222.1897583007812,148.8121795654297,9.60194206237793,153.1775665283203,391.0,7.320000171661377,277.0,4.989999771118164,5.769999980926514,43.61041641235352,18.54999923706055,4.289999961853027,2.971427917480469,19.1200008392334,70.15614318847656,19.22983741760254,54.70000076293945,77.55000305175781,8.300000190734863,72.5,37.0555534362793,23.65707969665527,11.26000022888184,43.61999893188477,19.8799991607666,20.1200008392334,68.10529327392578,51.59999847412109,25.81293678283691,27.60000038146973,6.119999885559082,3.730000019073486,10929.7421875,12116.7001953125,4378.276,40.8815
2025-08-19,63.80502319335938,8.021315574645996,137.4456787109375,26.84000015258789,13.84845161437988,435.1954650878906,6.809999942779541,13.17541217803955,27.65999984741211,32.38000106811523,29.1200008392334,87.80000305175781,2044.402099609375,19.27874565124512,241.1670074462891,16.61000061035156,172.8376312255859,69.44999694824219,92.41529083251953,260.25,28.06567001342773,172.1806182861328,5.650000095367432,47.93999862670898,8.079999923706055,9.399999618530273,170.1999969482422,8.899999618530273,38.40000152587891,18.6200008392334,26.78000068664551,1704,304.0,9.829999923706055,189.2853088378906,256.75,20.57999992370605,335.0477905273438,101.5,11.0,17.48999977111816,206.8000030517578,49.52000045776367,954.0,17.39999961853027,11.75,14.3100004196167,171.0,3.099999904632568,114.1999969482422,522.0,500.6636352539062,1204.0,39.26537704467773,482.9715576171875,369.5,17.20000076293945,93.44539642333984,55.90000152587891,32.0,143.6999969482422,29.36000061035156,100.7051849365234,23.5,28.54000091552734,560.0,41.47999954223633,220.3186950683594,147.9808197021484,9.421669006347656,153.9396514892578,379.0,7.260000228881836,270.25,4.78000020980835,6.340000152587891,39.24937438964844,18.59000015258789,4.269999980926514,3.062856912612915,20.1200008392334,68.5312728881836,19.10037803649902,55.54999923706055,74.94999694824219,8.399999618530273,70.75,39.36111068725586,23.45761108398438,11.27000045776367,43.08000183105469,20.0,20.1200008392334,68.53694915771484,48.91999816894531,26.39606094360352,27.23999977111816,6.099999904632568,3.660000085830688,10961.94140625,12135.0,4358.059,40.8934
2025-08-20,65.11309814453125,8.273802757263184,140.2330322265625,27.36000061035156,14.05943965911865,435.1954650878906,7.489999771118164,13.40438365936279,28.23999977111816,33.08000183105469,29.73999977111816,90.30000305175781,2147.962890625,19.3181095123291,241.1670074462891,16.29000091552734,176.3078765869141,63.20000076293945,93.989990234375,263.5,28.74484062194824,181.26904296875,5.480000019073486,48.31999969482422,8.199999809265137,9.34000015258789,173.6999969482422,8.800000190734863,38.61999893188477,18.10000038146973,26.79999923706055,1697,310.0,10.23999977111816,181.6879577636719,258.75,20.23999977111816,335.2952270507812,104.8000030517578,10.97000026702881,17.82999992370605,207.0,50.0,998.0,17.48999977111816,12.0,14.21000003814697,181.0,3.180000066757202,115.1999969482422,506.5,504.5981140136719,1210.0,40.36249542236328,489.672607421875,373.0,16.70000076293945,95.85025024414062,56.70000076293945,32.59999847412109,145.1000061035156,29.29999923706055,103.4269409179688,23.64,29.44000053405762,569.0,41.91999816894531,226.3996734619141,151.4909820556641,9.78221607208252,156.4163818359375,394.0,7.380000114440918,272.25,4.610000133514404,6.429999828338623,35.59416580200195,19.71999931335449,3.960000038146973,3.097141981124878,20.1200008392334,69.91719818115234,19.15016937255859,56.95000076293945,75.3499984741211,8.300000190734863,71.25,38.63888931274414,23.21824836730957,11.27999973297119,42.63999938964844,20.10000038146973,20.45999908447266,68.10529327392578,49.08000183105469,26.49324798583984,26.8799991607666,6.119999885559082,4.0,11134.6416015625,12334.2001953125,4404.392,40.9277
2025-08-21,66.1304931640625,8.458312034606934,142.3475952148438,27.76000022888184,14.5293664932251,435.1954650878906,7.840000152587891,13.62381458282471,28.68000030517578,33.79999923706055,29.71999931335449,92.3499984741211,2180.32568359375,18.99335289001465,241.8560638427734,15.63000011444092,179.1997528076172,64.25,96.00757598876953,264.25,28.92461776733398,180.0705718994141,5.53000020980835,49.27999877929688,8.199999809265137,9.510000228881836,178.0,8.970000267028809,40.41999816894531,17.95999908447266,26.92000007629395,1700,309.0,10.32999992370605,182.1512145996094,261.75,19.39999961853027,333.5630798339844,103.5999984741211,10.19999980926514,17.95000076293945,207.6999969482422,50.45000076293945,965.5,17.55999946594238,12.10999965667725,14.46000003814697,178.0,3.210000038146973,120.1999969482422,515.0,520.3361206054688,1213.0,41.36338043212891,496.3736572265625,375.75,17.17000007629395,97.17536926269531,58.40000152587891,32.20000076293945,145.6999969482422,29.55999946594238,103.6083908081055,24.3,30.29999923706055,565.5,42.7400016784668,231.5451202392578,155.5553741455078,9.744263648986816,158.0357971191406,396.75,7.639999866485596,284.5,4.78000020980835,6.690000057220459,35.921875,20.15999984741211,4.349999904632568,3.137141942977905,20.78000068664551,70.72962951660156,20.07630920410156,55.5,75.94999694824219,8.1899995803833,71.69999694824219,42.5,23.35787582397461,11.60999965667725,42.09999847412109,20.45999908447266,22.13999938964844,69.64006042480469,50.95000076293945,26.8431224822998,28.0,6.289999961853027,4.230000019073486,11313.8408203125,12537.0,4402.512,40.934
2025-08-22,67.68080139160156,8.33206844329834,143.7893371582031,28.04000091552734,14.63486003875732,435.1954650878906,7.519999980926514,13.61427402496338,28.97999954223633,34.2599983215332,29.42000007629395,94.4000015258789,2184.0244140625,19.06224060058594,250.5183868408203,15.86999988555908,179.5853424072266,63.59999847412109,96.10599517822266,261.5,28.80476570129395,181.26904296875,5.480000019073486,49.41999816894531,8.149999618530273,9.510000228881836,178.1999969482422,8.899999618530273,40.45999908447266,18.84000015258789,27.26000022888184,1692,306.25,10.10000038146973,180.8540954589844,260.5,18.38999938964844,334.0579833984375,107.5,9.350000381469727,17.73999977111816,208.3999938964844,51.34999847412109,976.5,18.22999954223633,12.02999973297119,14.43000030517578,191.3000030517578,3.240000009536743,121.0,516.5,514.9261474609375,1234.0,41.82532501220703,495.3809204101562,372.0,16.90999984741211,96.04656219482422,58.04999923706055,32.02000045776367,145.8000030517578,29.39999961853027,103.8805694580078,24.7,30.81999969482422,571.0,43.09999847412109,230.1418151855469,159.5273895263672,10.00992965698242,163.5608673095703,396.0,7.440000057220459,285.75,4.679999828338623,6.769999980926514,38.94687271118164,20.81999969482422,4.78000020980835,3.20285701751709,21.36000061035156,69.96497344970703,21.21157646179199,55.79999923706055,78.30000305175781,9.0,73.0999984741211,46.75,23.39776992797852,11.52999973297119,42.09999847412109,20.23999977111816,21.95999908447266,69.01656341552734,51.15000152587891,27.07637214660645,27.65999984741211,6.199999809265137,4.110000133514404,11372.2998046875,12611.5,4441.084,40.9357
2025-08-25,67.09944152832031,8.33206844329834,142.3475952148438,28.23999977111816,14.5293664932251,435.1954650878906,7.320000171661377,13.61427402496338,29.42000007629395,33.91999816894531,29.42000007629395,93.94999694824219,2394.8447265625,19.14097023010254,251.9949188232422,16.17000007629395,182.284423828125,67.0999984741211,97.0901870727539,263.5,28.94459342956543,179.9706878662109,5.480000019073486,49.97999954223633,8.350000381469727,9.710000038146973,183.1999969482422,9.390000343322754,43.0,20.71999931335449,28.04000091552734,1719,306.5,10.67000007629395,184.6527709960938,261.25,18.43000030517578,334.8003234863281,108.5,9.619999885559082,17.67000007629395,210.3999938964844,51.5,950.5,17.89999961853027,13.0,14.56999969482422,191.0,3.210000038146973,120.5,503.0,517.8770141601562,1235.0,42.03704833984375,496.1254577636719,370.75,17.29999923706055,97.22444915771484,59.70000076293945,32.13999938964844,144.6999969482422,29.65999984741211,104.9692687988281,25.1,31.18000030517578,575.0,43.68000030517578,238.5616455078125,159.6197662353516,10.41791725158691,161.1793670654297,435.5,7.71999979019165,292.25,4.960000038146973,6.349999904632568,39.04770660400391,21.84000015258789,5.25,3.282856941223145,21.23999977111816,70.82521057128906,20.83315467834473,58.59999847412109,81.25,9.720000267028809,71.75,49.86111068725586,23.35787582397461,11.80000019073486,41.72000122070312,20.44000053405762,21.68000030517578,71.75037384033203,51.45000076293945,27.67893218994141,30.42000007629395,6.510000228881836,4.159999847412109,11477.7998046875,12675.400390625,4423.866,40.9902
2025-08-26,68.31062316894531,8.429179191589355,143.0204010009766,28.04000091552734,14.68281269073486,435.1954650878906,7.570000171661377,13.65243625640869,29.78000068664551,34.08000183105469,29.29999923706055,92.19999694824219,2632.942138671875,18.99335289001465,238.2139434814453,15.68000030517578,183.5375518798828,67.25,96.49967193603516,259.5,30.04325103759766,185.2639465332031,5.389999866485596,52.04999923706055,8.260000228881836,10.68000030517578,188.0,9.229999542236328,41.45999908447266,19.88999938964844,28.54000091552734,1704,337.0,10.72000026702881,181.5953063964844,258.0,17.6200008392334,339.9967956542969,118.3000030517578,9.220000267028809,17.51000022888184,217.3000030517578,51.5,950.5,17.53000068664551,13.10000038146973,14.77999973297119,188.8000030517578,3.150000095367432,118.5999984741211,505.0,527.221435546875,1259.0,42.34501266479492,491.6581115722656,370.5,17.11000061035156,97.96062469482422,61.40000152587891,32.08000183105469,142.3000030517578,29.68000030517578,107.3281402587891,24.86,30.47999954223633,574.0,42.06000137329102,236.9244537353516,158.5112915039062,10.27559566497803,157.9405517578125,479.0,7.900000095367432,295.0,4.75,6.230000019073486,38.69478988647461,21.57999992370605,5.159999847412109,3.222856998443604,21.04000091552734,70.01277160644531,20.37506294250488,59.0,80.6500015258789,9.5600004196167,71.69999694824219,44.88888931274414,24.355224609375,11.56999969482422,40.72000122070312,20.42000007629395,21.65999984741211,72.42182922363281,49.90000152587891,27.30962181091309,30.45999908447266,6.449999809265137,4.099999904632568,11529.7998046875,12750.0,4474.664,41.0348
2025-08-27,66.8572006225586,8.361201286315918,139.4641265869141,27.23999977111816,14.49100494384766,435.1954650878906,7.369999885559082,13.64289569854736,29.1200008392334,33.31999969482422,29.31999969482422,89.75,2404.091064453125,18.99335289001465,232.6031188964844,14.32999992370605,179.1033630371094,64.0999984741211,94.58050537109375,258.75,28.34532737731934,183.0667572021484,5.329999923706055,51.45000076293945,8.140000343322754,10.4399995803833,180.3000030517578,10.14999961853027,41.70000076293945,20.04000091552734,27.26000022888184,1664,336.75,10.27000045776367,175.2024078369141,255.0,17.20000076293945,335.2952270507812,113.0,9.229999542236328,17.25,216.8000030517578,50.54999923706055,907.0,17.54999923706055,12.89000034332275,14.35999965667725,181.6999969482422,3.339999914169312,117.0,499.25,521.8115234375,1331.0,42.44124984741211,487.4389343261719,359.0,16.70000076293945,97.7643051147461,60.65000152587891,31.92000007629395,142.3999938964844,29.57999992370605,102.8825912475586,24.06,29.68000030517578,571.5,40.93999862670898,231.7322235107422,158.0494384765625,10.25662040710449,157.6547698974609,454.0,7.96999979019165,290.0,4.539999961853027,5.699999809265137,38.89645767211914,21.47999954223633,4.889999866485596,3.180000066757202,21.15999984741211,68.81800842285156,20.65390014648438,56.40000152587891,79.9000015258789,8.609999656677246,71.8499984741211,49.36111068725586,23.73686790466309,11.21000003814697,40.08000183105469,20.15999984741211,22.05999946594238,72.51775360107422,48.47999954223633,26.6876220703125,29.34000015258789,6.309999942779541,3.910000085830688,11359.0,12550.0,4481.719,41.0379
2025-08-28,67.3416748046875,8.545711517333984,140.1369323730469,27.26000022888184,14.51977634429932,435.1954650878906,8.100000381469727,13.73830032348633,29.0,33.29999923706055,29.13999938964844,88.8499984741211,2644.500244140625,19.19017601013184,241.1670074462891,15.1899995803833,178.139404296875,64.1500015258789,94.43286895751953,259.75,28.14557266235352,183.5661163330078,5.349999904632568,52.34999847412109,8.180000305175781,10.19999980926514,184.8999938964844,9.760000228881836,41.68000030517578,20.02000045776367,26.70000076293945,1645,335.75,10.28999996185303,175.0171051025391,252.75,17.11000061035156,336.532470703125,111.1999969482422,9.180000305175781,17.31999969482422,218.1000061035156,49.70000076293945,907.0,17.68000030517578,12.88000011444092,14.55000019073486,179.5,3.5,117.0,518.5,527.221435546875,1293.0,42.92244338989258,485.9497985839844,356.5,16.73999977111816,94.96683502197266,58.40000152587891,32.0,141.1999969482422,29.79999923706055,101.4309844970703,24.26,29.81999969482422,570.0,40.7400016784668,238.0938720703125,157.9570617675781,10.2661075592041,158.5121002197266,499.25,8.050000190734863,293.75,4.639999866485596,5.610000133514404,40.56020736694336,20.95999908447266,4.829999923706055,3.165714025497437,20.84000015258789,68.77021789550781,20.61406707763672,56.75,80.4000015258789,7.75,72.05000305175781,44.7400016784668,23.49750518798828,11.26000022888184,39.06000137329102,20.0,22.5,74.34028625488281,47.72000122070312,26.04618644714355,28.20000076293945,6.300000190734863,3.880000114440918,11368.7998046875,12545.900390625,4517.452,41.0388
2025-08-29,66.1304931640625,8.400045394897461,138.5029602050781,26.76000022888184,14.43346309661865,435.1954650878906,8.039999961853027,13.84324550628662,28.79999923706055,32.88000106811523,28.70000076293945,87.75,2595.9560546875,18.93430519104004,235.8515014648438,14.35000038146973,176.6934661865234,64.19999694824219,92.71054077148438,253.5,27.58625793457031,183.0667572021484,5.230000019073486,51.65000152587891,8.149999618530273,10.26000022888184,182.3999938964844,9.460000038146973,41.61999893188477,20.23999977111816,27.94000053405762,1667,334.5,10.30000019073486,175.2024078369141,249.0,17.1299991607666,331.5834655761719,109.1999969482422,9.109999656677246,16.92000007629395,215.0,49.29999923706055,879.0,17.35000038146973,13.0,14.22999954223633,182.0,3.509999990463257,113.4000015258789,528.0,521.3197021484375,1291.0,42.99943542480469,482.2269897460938,357.5,16.60000038146973,93.05278015136719,55.54999923706055,31.36000061035156,137.0,29.86000061035156,101.3402557373047,24.06,29.39999961853027,564.5,40.70000076293945,234.1178436279297,159.0655212402344,10.0383939743042,160.0362548828125,510.0,8.850000381469727,291.5,4.380000114440918,5.710000038146973,40.71145629882812,20.0,4.690000057220459,3.105714082717896,20.70000076293945,69.91719818115234,20.41489791870117,56.20000076293945,81.5999984741211,6.980000019073486,71.0,40.27999877929688,23.05867385864258,11.14000034332275,38.59999847412109,19.56999969482422,22.84000015258789,75.77912902832031,47.65999984741211,25.94899940490723,27.57999992370605,6.170000076293945,3.799999952316284,11288.099609375,12423.2001953125,4561.074,41.1025
2025-09-01,67.05098724365234,8.41946792602539,140.3291625976562,27.10000038146973,14.22247505187988,435.1954650878906,7.940000057220459,13.86232662200928,28.86000061035156,33.41999816894531,28.79999923706055,87.75,2478.063232421875,18.73999977111816,240.8717041015625,14.30000019073486,177.4646301269531,64.9000015258789,93.64552307128906,251.0,27.4064769744873,178.2728576660156,5.320000171661377,53.65000152587891,8.1899995803833,10.76000022888184,180.6999969482422,9.770000457763672,42.91999816894531,19.8700008392334,30.71999931335449,1662,335.5,10.3100004196167,172.1449432373047,246.0,17.34000015258789,334.0579833984375,113.8000030517578,9.390000343322754,17.06999969482422,213.5,49.58000183105469,879.0,17.8700008392334,13.34000015258789,14.39999961853027,185.5,3.710000038146973,114.5999984741211,548.0,520.827880859375,1309.0,43.30739974975586,473.7886657714844,361.25,17.26000022888184,91.53134155273438,54.34999847412109,32.52000045776367,135.3999938964844,29.84000015258789,100.5237350463867,24.28,28.71999931335449,557.0,40.58000183105469,230.9837951660156,159.9892578125,9.896072387695312,160.79833984375,485.75,9.460000038146973,292.25,4.340000152587891,6.130000114440918,40.83749771118164,19.89999961853027,4.579999923706055,3.237142086029053,21.18000030517578,69.72602081298828,21.17174339294434,56.15000152587891,79.19999694824219,7.670000076293945,72.5,40.52000045776367,23.03872489929199,11.28999996185303,39.09999847412109,20.04000091552734,24.60000038146973,72.8055191040039,47.63999938964844,25.75462532043457,27.07999992370605,6.329999923706055,3.839999914169312,11280.0,12403.900390625,4603.067,41.1153
2025-09-02,63.99881744384766,8.244668960571289,135.138916015625,26.07999992370605,13.24426078796387,435.1954650878906,8.119999885559082,13.30897808074951,28.29999923706055,31.57999992370605,27.20000076293945,83.05000305175781,2385.59814453125,17.96999931335449,234.8671417236328,14.44999980926514,166.0899353027344,64.0,87.6911849975586,241.0,26.38772201538086,173.9783325195312,5.159999847412109,51.5,7.909999847412109,10.05000019073486,175.8000030517578,10.03999996185303,42.29999923706055,18.81999969482422,33.7400016784668,1595,335.75,10.65999984741211,164.5475921630859,235.6000061035156,17.04000091552734,327.5,108.1999969482422,9.010000228881836,15.73999977111816,203.5,48.02000045776367,857.0,16.75,13.0,13.85000038146973,176.8000030517578,3.849999904632568,107.8000030517578,540.0,501.1554565429688,1301.0,42.34501266479492,459.8901977539062,353.5,17.53000068664551,89.51911926269531,52.59999847412109,32.11999893188477,129.6999969482422,28.52000045776367,95.17092895507812,23.26,27.13999938964844,536.0,38.91999816894531,217.6056365966797,157.1257019042969,9.592453956604004,155.1780090332031,480.0,9.199999809265137,285.5,4.380000114440918,5.949999809265137,40.88791656494141,18.63999938964844,4.619999885559082,3.102857112884521,20.70000076293945,65.75943756103516,21.07215690612793,55.25,76.30000305175781,7.099999904632568,70.80000305175781,38.06000137329102,22.95893859863281,10.86999988555908,37.22000122070312,19.32999992370605,24.10000038146973,69.20841217041016,45.72000122070312,24.62725257873535,26.20000076293945,6.099999904632568,3.720000028610229,10877.5,11905.7001953125,4672.336,41.138
2025-09-03,58.9118537902832,7.94362735748291,128.60302734375,24.5,12.57293605804443,323.4272766113281,8.069999694824219,12.54573917388916,26.52000045776367,29.23999977111816,26.79999923706055,81.1500015258789,2371.728271484375,17.8700008392334,236.8358612060547,13.60000038146973,161.8485107421875,67.4000015258789,84.73861694335938,244.8000030517578,26.94703674316406,178.5724792480469,5.190000057220459,51.54999923706055,7.960000038146973,9.949999809265137,174.1000061035156,10.28999996185303,42.90000152587891,18.79999923706055,33.15999984741211,1567,342.0,10.31999969482422,165.1034851074219,231.0,16.76000022888184,329.25,106.3000030517578,8.989999771118164,15.44999980926514,200.5,47.88000106811523,837.5,17.01000022888184,12.69999980926514,13.94999980926514,177.8000030517578,4.0,105.5999984741211,570.0,502.1390686035156,1326.0,41.67134094238281,454.181884765625,350.0,17.04000091552734,88.97926330566406,52.70000076293945,32.58000183105469,126.5,28.5,95.44310760498047,23.82,26.89999961853027,520.0,38.2599983215332,213.3021697998047,157.8646697998047,9.459620475769043,157.178466796875,476.25,9.600000381469727,287.0,4.21999979019165,6.079999923706055,41.08958435058594,18.52000045776367,4.519999980926514,3.071428060531616,19.07999992370605,65.47269439697266,20.39497947692871,54.45000076293945,75.8499984741211,6.960000038146973,69.05000305175781,36.47999954223633,22.93898963928223,10.72000026702881,36.79999923706055,19.10000038146973,23.63999938964844,68.05733489990234,45.56000137329102,23.90806770324707,26.39999961853027,6.010000228881836,3.660000085830688,10737.7001953125,11711.2001953125,4711.147,41.1569
2025-09-04,59.68700790405273,8.215536117553711,133.0243530273438,25.34000015258789,13.02368259429932,322.8181762695312,7.929999828338623,12.88919734954834,27.44000053405762,30.21999931335449,27.52000045776367,81.44999694824219,2318.56103515625,17.89999961853027,232.5046844482422,13.75,164.0656127929688,67.69999694824219,86.11648559570312,243.5,27.14679336547852,181.7684020996094,5.420000076293945,52.04999923706055,8.180000305175781,9.84000015258789,174.0,10.55000019073486,42.54000091552734,18.67000007629395,32.65999984741211,1572,357.0,10.35999965667725,164.7328796386719,231.1000061035156,16.31999969482422,322.5,107.5999984741211,9.020000457763672,15.38000011444092,202.5,49.0,875.0,17.07999992370605,12.72000026702881,13.97999954223633,179.8000030517578,3.700000047683716,106.0999984741211,578.0,507.5490112304688,1304.0,41.90231704711914,457.4083251953125,360.75,17.54999923706055,88.83202362060547,52.84999847412109,33.61999893188477,127.6999969482422,28.18000030517578,94.89875793457031,23.78,27.3799991607666,501.5,38.15999984741211,212.8344116210938,155.9248657226562,9.953001022338867,157.178466796875,467.5,8.869999885559082,281.0,4.190000057220459,6.039999961853027,39.57708358764648,18.45000076293945,4.429999828338623,3.114284992218018,19.31999969482422,66.04617309570312,20.39497947692871,57.54999923706055,77.4000015258789,7.070000171661377,70.8499984741211,36.84000015258789,23.53739929199219,10.82999992370605,36.88000106811523,18.5,23.73999977111816,67.14606475830078,45.54000091552734,23.98581695556641,26.89999961853027,5.989999771118164,3.819999933242798,10828.900390625,11783.2998046875,4711.746,41.1576
2025-09-05,60.51061248779297,8.196113586425781,133.4088287353516,24.97999954223633,13.12917613983154,290.536376953125,7.460000038146973,12.80333232879639,27.1200008392334,30.29999923706055,27.57999992370605,80.19999694824219,2325.495849609375,17.86000061035156,229.846923828125,13.34000015258789,161.9449157714844,66.3499984741211,84.44336700439453,243.0,26.74728393554688,174.7773132324219,5.349999904632568,50.95000076293945,7.989999771118164,9.449999809265137,167.1999969482422,10.10000038146973,43.08000183105469,18.25,35.91999816894531,1547,349.0,10.19999980926514,162.6945648193359,225.8999938964844,15.98999977111816,319.5,105.1999969482422,8.859999656677246,14.89999961853027,197.5,47.81999969482422,856.0,18.15999984741211,13.98999977111816,13.60000038146973,175.3000030517578,3.539999961853027,105.0,520.5,506.5653686523438,1289.0,40.42023849487305,454.4300842285156,357.0,18.5,88.39031982421875,52.90000152587891,33.15999984741211,125.4000015258789,27.34000015258789,97.07616424560547,24.2,26.73999977111816,485.0,37.68000030517578,210.5891265869141,154.7240142822266,10.25662040710449,153.8443756103516,458.5,8.050000190734863,269.5,4.039999961853027,6.639999866485596,39.07291412353516,18.18000030517578,4.429999828338623,3.094285011291504,19.51000022888184,66.14176177978516,19.70784568786621,54.79999923706055,76.5,6.96999979019165,70.6500015258789,36.90000152587891,23.29803657531738,10.68000030517578,36.36000061035156,18.20999908447266,23.60000038146973,66.0909194946289,44.56000137329102,23.4026927947998,26.02000045776367,5.820000171661377,3.75,10729.5,11683.0,4753.698,41.2381
2025-09-08,59.6385612487793,7.865939140319824,131.4865112304688,24.26000022888184,12.85105609893799,290.536376953125,7.519999980926514,12.49803733825684,26.20000076293945,30.02000045776367,26.79999923706055,78.5,2246.900634765625,17.55999946594238,222.4642639160156,13.59000015258789,158.5710601806641,68.6500015258789,84.09889221191406,229.6999969482422,25.88833236694336,173.2792205810547,5.130000114440918,50.70000076293945,7.75,9.329999923706055,166.8999938964844,9.880000114440918,41.79999923706055,18.36000061035156,36.40000152587891,1510,346.25,10.59000015258789,158.9885406494141,220.1999969482422,15.34000015258789,309.0,104.0999984741211,8.640000343322754,14.5,190.6000061035156,47.65999984741211,835.0,17.54999923706055,15.0,13.25,174.0,3.589999914169312,101.9000015258789,468.5,479.0239562988281,1305.0,39.05365371704102,433.83056640625,349.5,17.57999992370605,87.26152038574219,51.09999847412109,33.29999923706055,122.5999984741211,26.5,95.8060073852539,23.28,25.76000022888184,475.25,36.58000183105469,208.3438262939453,153.2460479736328,9.915048599243164,152.9870452880859,449.5,8.100000381469727,268.5,3.769999980926514,7.300000190734863,35.66979217529297,17.42000007629395,3.990000009536743,2.937141895294189,18.94000053405762,64.8514175415039,19.05058479309082,52.40000152587891,73.8499984741211,7.090000152587891,68.69999694824219,35.08000183105469,22.93898963928223,10.34000015258789,35.65999984741211,17.84000015258789,23.65999984741211,65.46741485595703,42.90000152587891,22.29475784301758,24.79999923706055,5.510000228881836,3.529999971389771,10449.400390625,11396.599609375,4823.751,41.2518
2025-09-09,60.8497428894043,7.875649452209473,132.7360076904297,24.47999954223633,13.07163429260254,308.2000122070312,7.420000076293945,12.69838809967041,26.63999938964844,30.84000015258789,26.39999961853027,79.4000015258789,2245.975830078125,17.23999977111816,219.5111999511719,13.93000030517578,160.0169982910156,69.5999984741211,84.8370361328125,233.0,25.6286506652832,173.4789581298828,5.079999923706055,50.0,7.71999979019165,9.329999923706055,163.3000030517578,9.430000305175781,42.36000061035156,18.22999954223633,33.79999923706055,1508,337.0,11.23999977111816,157.9693756103516,220.8000030517578,14.93000030517578,316.75,104.0,8.720000267028809,14.67000007629395,194.8000030517578,46.65999984741211,832.0,17.59000015258789,14.38000011444092,13.02000045776367,173.8000030517578,3.549999952316284,102.1999969482422,421.75,478.2862548828125,1242.0,38.70719146728516,427.6259155273438,338.25,16.75,87.45782470703125,50.90000152587891,34.13999938964844,121.8000030517578,26.26000022888184,93.35643005371094,23.7,25.8799991607666,487.25,36.34000015258789,221.7220001220703,155.4629974365234,9.867608070373535,155.7495727539062,449.5,8.289999961853027,268.5,3.839999914169312,7.239999771118164,35.921875,17.29999923706055,3.910000085830688,2.922857046127319,19.73999977111816,63.84782409667969,19.26967239379883,52.5,73.25,7.789999961853027,69.55000305175781,33.5,22.83925628662109,10.35999965667725,35.56000137329102,17.93000030517578,23.79999923706055,67.09810638427734,43.2599983215332,22.52800750732422,24.86000061035156,5.440000057220459,3.529999971389771,10486.099609375,11491.7001953125,4820.585,41.2606
